shot_id,match_id,player_id,team_id,minute,x,y,xg,result,shot_type,situation,data_source
24025,1816,106,6,44,86.4200,39.1000,0.0839,Off T,Left Foot,Open Play,understat
24026,1816,110,6,50,78.0200,32.2300,0.0676,Saved,Left Foot,Direct Freekick,understat
24027,1816,115,6,54,88.9300,47.5300,0.0412,Blocked,Right Foot,Open Play,understat
24028,1816,106,6,91,80.0100,40.1900,0.0319,Blocked,Left Foot,Open Play,understat
24029,1816,119,6,94,101.2200,16.9300,0.0570,Off T,Right Foot,Open Play,understat
24030,1817,612,5,7,86.8300,37.6700,0.4617,Saved,Right Foot,Open Play,understat
24031,1817,595,5,8,75.1800,19.3100,0.0089,Blocked,Left Foot,Open Play,understat
24032,1817,606,5,16,88.3000,40.8700,0.0574,Blocked,Left Foot,Open Play,understat
24033,1817,595,5,23,90.5100,43.7200,0.0631,Blocked,Right Foot,Open Play,understat
24034,1817,619,5,40,91.2500,36.6500,0.0278,Off T,Head,From Corner,understat
24035,1817,612,5,50,91.8800,33.4600,0.2989,Goal,Right Foot,Open Play,understat
24036,1817,613,5,67,90.2000,18.4300,0.0287,Saved,Left Foot,Open Play,understat
24037,1817,613,5,68,89.0400,35.3600,0.1083,Saved,Right Foot,Open Play,understat
24038,1817,150,9,8,86.2000,24.2800,0.0409,Saved,Right Foot,Open Play,understat
24039,1817,151,9,15,89.8800,37.9400,0.0550,Blocked,Left Foot,From Corner,understat
24040,1817,157,9,16,78.8500,41.2100,0.0208,Off T,Right Foot,Open Play,understat
24041,1817,151,9,34,78.6500,33.6600,0.0311,Off T,Left Foot,Open Play,understat
24042,1817,157,9,38,96.3900,33.7300,0.4536,Off T,Head,Open Play,understat
24043,1817,157,9,40,97.7500,45.4200,0.0891,Off T,Left Foot,Open Play,understat
24044,1817,154,9,45,91.4500,21.2200,0.0440,Off T,Right Foot,Open Play,understat
24045,1817,157,9,65,97.1200,24.8900,0.3639,Goal,Right Foot,Open Play,understat
24046,1818,239,23,10,100.1700,30.9400,0.5021,Off T,Head,Open Play,understat
24047,1818,239,23,20,92.7200,38.9600,0.0712,Blocked,Left Foot,Set Piece,understat
24048,1818,240,23,24,86.2000,27.1300,0.0481,Off T,Right Foot,Open Play,understat
24049,1818,240,23,45,80.2200,27.6100,0.0250,Saved,Right Foot,Open Play,understat
24050,1818,239,23,45,98.4900,33.5900,0.1314,Off T,Head,From Corner,understat
24051,1818,222,23,47,93.0300,44.0600,0.0633,Blocked,Left Foot,Open Play,understat
24052,1818,228,23,47,89.8800,37.0600,0.0797,Blocked,Right Foot,Open Play,understat
24053,1818,240,23,47,93.7700,25.7000,0.0207,Blocked,Head,From Corner,understat
24054,1818,240,23,48,94.2900,29.6500,0.0753,Off T,Head,Open Play,understat
24055,1818,228,23,49,91.1400,40.1900,0.0885,Off T,Right Foot,Open Play,understat
24056,1818,216,23,61,95.3400,30.4600,0.0712,Saved,Head,Set Piece,understat
24057,1818,239,23,75,99.6500,36.3100,0.4480,Goal,Head,From Corner,understat
24058,1818,224,23,78,101.8500,20.4700,0.1318,Saved,Right Foot,Open Play,understat
24059,1818,273,22,13,92.0800,37.0600,0.0660,Blocked,Left Foot,Open Play,understat
24060,1818,249,22,14,101.5300,28.2200,0.0410,Off T,Head,From Corner,understat
24061,1818,270,22,23,92.6100,26.6600,0.0478,Off T,Left Foot,Open Play,understat
24062,1818,272,22,25,76.4400,18.0200,0.0089,Off T,Left Foot,Open Play,understat
24063,1818,259,22,34,93.0300,43.1100,0.0781,Saved,Left Foot,Open Play,understat
24064,1818,273,22,35,89.5700,28.0200,0.1133,Off T,Right Foot,Open Play,understat
24065,1818,270,22,40,93.2400,25.1600,0.0370,Off T,Right Foot,Open Play,understat
24066,1818,270,22,70,93.5500,19.8600,0.0371,Saved,Right Foot,Open Play,understat
24067,1820,288,3,36,95.2300,37.8800,0.4821,Off T,Left Foot,Set Piece,understat
24068,1820,305,3,43,88.2000,16.5200,0.0252,Blocked,Left Foot,Open Play,understat
24069,1820,305,3,62,79.0700,24.7500,0.0518,Off T,Left Foot,Open Play,understat
24070,1820,308,3,66,91.3500,26.4500,0.0835,Off T,Right Foot,Open Play,understat
24071,1820,307,3,77,101.1200,47.6700,0.0571,Off T,Left Foot,Open Play,understat
24072,1820,462,16,1,89.2500,25.5700,0.0663,Blocked,Right Foot,Open Play,understat
24073,1820,463,16,1,74.0200,31.4200,0.0112,Off T,Right Foot,Open Play,understat
24074,1820,463,16,7,84.2100,42.4300,0.0403,Blocked,Left Foot,Open Play,understat
24075,1820,462,16,12,95.2300,37.1300,0.0480,Blocked,Head,Open Play,understat
24076,1820,471,16,27,75.6000,27.0600,0.0185,Blocked,Left Foot,Open Play,understat
24077,1820,462,16,42,89.6700,40.9400,0.0816,Off T,Right Foot,Open Play,understat
24078,1820,471,16,59,71.6100,23.3900,0.0144,Blocked,Left Foot,Open Play,understat
24079,1820,462,16,86,92.9200,34.0000,0.7433,Goal,Right Foot,Penalty,understat
24080,1821,510,2,4,78.6500,27.4000,0.0187,Off T,Left Foot,Open Play,understat
24081,1821,515,2,23,92.9200,34.0000,0.7433,Goal,Right Foot,Penalty,understat
24082,1821,501,2,27,84.9500,32.2300,0.0957,Goal,Right Foot,Open Play,understat
24083,1821,515,2,35,94.4000,35.0200,0.6310,Saved,Left Foot,Open Play,understat
24084,1821,510,2,35,93.7700,36.1800,0.3865,Off T,Left Foot,Open Play,understat
24085,1821,508,2,38,84.7300,43.3200,0.0266,Off T,Left Foot,From Corner,understat
24086,1821,515,2,38,97.2300,32.5700,0.5248,Goal,Right Foot,From Corner,understat
24087,1821,510,2,45,92.4000,25.8400,0.2783,Off T,Left Foot,Open Play,understat
24088,1821,510,2,46,84.4200,42.4300,0.0272,Saved,Left Foot,From Corner,understat
24089,1821,508,2,49,89.2500,26.5200,0.0972,Off T,Left Foot,Open Play,understat
24090,1821,510,2,50,91.3500,24.3400,0.1362,Blocked,Left Foot,Open Play,understat
24091,1821,515,2,60,85.2600,30.8000,0.0366,Blocked,Right Foot,Open Play,understat
24092,1821,510,2,74,91.6700,44.4000,0.1004,Off T,Left Foot,Open Play,understat
24093,1821,507,2,81,93.3500,29.1700,0.1033,Goal,Right Foot,Open Play,understat
24094,1821,516,2,85,96.7000,32.4400,0.4491,Saved,Right Foot,Open Play,understat
24095,1821,507,2,87,82.4200,58.2100,0.0341,Goal,Right Foot,Direct Freekick,understat
24096,1821,391,11,8,88.5200,25.3000,0.0750,Off T,Left Foot,Open Play,understat
24097,1821,391,11,18,84.5200,27.5400,0.0430,Blocked,Left Foot,Open Play,understat
24098,1821,393,11,47,98.0700,46.1700,0.0707,Blocked,Left Foot,Set Piece,understat
24099,1821,393,11,53,99.6500,46.4400,0.0660,Blocked,Left Foot,Open Play,understat
24100,1821,386,11,62,83.6800,30.0600,0.0368,Blocked,Left Foot,Open Play,understat
24101,1821,373,11,62,95.4500,29.0400,0.0580,Off T,Right Foot,From Corner,understat
24102,1822,351,8,10,89.8800,31.3500,0.0650,Blocked,Left Foot,From Corner,understat
24103,1822,333,8,13,92.9200,34.0000,0.7433,Goal,Right Foot,Penalty,understat
24104,1822,352,8,16,91.7700,23.3900,0.0645,Saved,Right Foot,Open Play,understat
24105,1822,333,8,16,82.0000,35.4300,0.0555,Saved,Right Foot,Open Play,understat
24106,1822,329,8,24,91.5600,23.8700,0.3471,Saved,Right Foot,Open Play,understat
24107,1822,329,8,47,96.3900,20.4000,0.0517,Off T,Right Foot,Open Play,understat
24108,1822,1161,8,56,102.9000,23.6000,0.0492,Saved,Right Foot,Open Play,understat
24109,1822,330,8,88,97.8600,20.9400,0.0461,Saved,Right Foot,Open Play,understat
24110,1822,330,8,96,95.0200,38.2200,0.0618,Off T,Head,From Corner,understat
24111,1822,33,26,37,79.1700,26.1800,0.0664,Blocked,Left Foot,Direct Freekick,understat
24112,1822,33,26,37,79.7000,27.8100,0.0161,Blocked,Left Foot,Set Piece,understat
24113,1822,33,26,42,86.7300,19.5200,0.0269,Saved,Left Foot,Open Play,understat
24114,1822,25,26,55,89.2500,34.3400,0.0889,Off T,Right Foot,Open Play,understat
24115,1822,40,26,76,83.5800,28.0800,0.0635,Blocked,Right Foot,Open Play,understat
24116,1822,29,26,83,95.3400,39.1000,0.4115,Goal,Right Foot,Open Play,understat
24117,1823,551,21,1,92.3000,37.3300,0.0746,Off T,Left Foot,Open Play,understat
24118,1823,522,21,2,97.7500,33.1800,0.0719,Off T,Head,From Corner,understat
24119,1823,524,21,10,96.3900,30.3300,0.0862,Off T,Head,From Corner,understat
24120,1823,551,21,22,100.5900,39.5100,0.1020,Off T,Head,From Corner,understat
24121,1823,529,21,43,94.0800,49.2300,0.0302,Saved,Left Foot,Open Play,understat
24122,1823,535,21,56,78.4300,40.1900,0.0194,Blocked,Right Foot,Open Play,understat
24123,1823,524,21,59,98.6000,27.8100,0.0247,Off T,Head,From Corner,understat
24124,1823,550,21,70,96.0800,34.2700,0.1033,Off T,Head,From Corner,understat
24125,1823,541,21,76,92.1900,42.8400,0.1104,Blocked,Right Foot,Open Play,understat
24126,1823,550,21,77,97.3300,32.0300,0.0629,Off T,Head,From Corner,understat
24127,1823,547,21,96,89.6700,31.3500,0.1293,Blocked,Left Foot,Open Play,understat
24128,1823,546,21,97,97.8600,40.8700,0.0406,Off T,Head,Open Play,understat
24129,1823,543,21,97,97.7500,29.1000,0.0565,Off T,Head,Open Play,understat
24130,1823,547,21,97,95.1300,35.8400,0.0570,Off T,Head,Open Play,understat
24131,1823,391,11,19,79.8000,34.6800,0.0269,Goal,Left Foot,Open Play,understat
24132,1823,370,11,26,89.2500,21.6900,0.0320,Off T,Right Foot,From Corner,understat
24133,1823,370,11,41,94.6000,33.1200,0.5077,Blocked,Right Foot,Open Play,understat
24134,1823,393,11,41,94.9200,38.7600,0.1356,Blocked,Left Foot,Open Play,understat
24135,1823,391,11,44,91.8800,21.4200,0.0629,Goal,Left Foot,Open Play,understat
24136,1823,377,11,100,95.0200,39.1700,0.1170,Saved,Left Foot,Open Play,understat
24137,1824,83,10,1,91.1400,31.1400,0.0546,Off T,Right Foot,Open Play,understat
24138,1824,63,10,23,77.0700,47.6000,0.0162,Saved,Right Foot,Open Play,understat
24139,1824,83,10,59,92.9200,34.0000,0.7433,Goal,Right Foot,Penalty,understat
24140,1824,72,10,66,84.9500,45.0800,0.0292,Off T,Right Foot,Open Play,understat
24141,1824,49,10,76,76.0200,37.4000,0.0161,Off T,Right Foot,Open Play,understat
24142,1824,77,10,91,100.5900,40.1900,0.0818,Off T,Head,From Corner,understat
24143,1824,305,3,8,85.2600,21.0800,0.0275,Off T,Left Foot,Open Play,understat
24144,1824,308,3,10,80.5300,38.6900,0.0273,Off T,Right Foot,Open Play,understat
24145,1824,308,3,28,100.4800,32.2300,0.5679,Goal,Head,Open Play,understat
24146,1824,307,3,31,92.0800,39.2400,0.1055,Saved,Left Foot,Open Play,understat
24147,1824,308,3,44,91.0300,45.2200,0.0820,Saved,Left Foot,Open Play,understat
24148,1824,308,3,52,89.6700,40.3900,0.1087,Off T,Left Foot,Open Play,understat
24149,1824,305,3,54,85.6800,31.4800,0.0417,Off T,Left Foot,From Corner,understat
24150,1824,281,3,63,94.1800,43.7900,0.0157,Saved,Head,From Corner,understat
24151,1824,309,3,75,82.4200,33.7300,0.0612,Blocked,Right Foot,Open Play,understat
24152,1824,305,3,75,81.6900,22.4400,0.0166,Saved,Left Foot,Open Play,understat
24153,1824,307,3,78,88.7200,28.1500,0.0719,Post,Left Foot,Open Play,understat
24154,1824,307,3,80,84.6300,36.2400,0.0524,Saved,Left Foot,Open Play,understat
24155,1824,288,3,82,97.4400,39.7800,0.4444,Saved,Left Foot,Open Play,understat
24156,1824,309,3,83,100.9000,34.1400,0.5940,Goal,Head,Open Play,understat
24157,1825,273,22,3,97.5500,31.8900,0.4295,Off T,Right Foot,Open Play,understat
24158,1825,249,22,5,96.1800,32.7100,0.1278,Off T,Head,Open Play,understat
24159,1825,272,22,7,97.7500,29.7800,0.5135,Saved,Right Foot,Open Play,understat
24160,1825,273,22,10,95.5500,44.8800,0.0657,Off T,Right Foot,Open Play,understat
24161,1825,250,22,16,75.2800,23.6000,0.0424,Saved,Right Foot,Direct Freekick,understat
24162,1825,256,22,43,96.7000,18.9000,0.0902,Blocked,Right Foot,Open Play,understat
24163,1825,261,22,47,97.9700,39.2400,0.1175,Off T,Head,Open Play,understat
24164,1825,272,22,58,100.9000,39.1000,0.3852,Off T,Left Foot,Open Play,understat
24165,1825,250,22,67,76.2300,29.9200,0.0547,Blocked,Right Foot,Direct Freekick,understat
24166,1825,259,22,79,84.8400,37.9400,0.0525,Saved,Left Foot,Open Play,understat
24167,1825,252,22,85,103.2200,38.2200,0.4489,Off T,Head,From Corner,understat
24168,1825,256,22,89,96.1800,19.8600,0.0641,Post,Right Foot,Open Play,understat
24169,1825,259,22,94,94.9200,53.9200,0.0326,Off T,Left Foot,Open Play,understat
24170,1826,32,26,12,74.4500,34.3400,0.0196,Blocked,Right Foot,Open Play,understat
24171,1826,25,26,28,84.9500,48.8200,0.0222,Off T,Right Foot,Open Play,understat
24172,1826,29,26,46,84.5200,50.2500,0.0277,Blocked,Right Foot,Open Play,understat
24173,1826,25,26,47,91.8800,30.0600,0.0631,Off T,Right Foot,From Corner,understat
24174,1826,29,26,57,90.2000,47.5300,0.0457,Off T,Right Foot,Open Play,understat
24175,1826,29,26,62,84.9500,43.0400,0.0413,Saved,Right Foot,Open Play,understat
24176,1826,29,26,73,91.5600,47.0600,0.0584,Saved,Right Foot,Open Play,understat
24177,1826,29,26,78,93.7700,36.7900,0.4337,Post,Left Foot,Open Play,understat
24178,1826,416,25,25,96.5000,28.9700,0.4331,Saved,Right Foot,Open Play,understat
24179,1826,415,25,25,96.9200,36.7900,0.4831,Saved,Left Foot,Open Play,understat
24180,1826,441,25,54,93.5500,34.9500,0.1618,Saved,Head,Set Piece,understat
24181,1826,441,25,65,88.9300,18.7000,0.0302,Blocked,Left Foot,Open Play,understat
24182,1826,415,25,68,83.7900,45.2900,0.0279,Blocked,Left Foot,Open Play,understat
24183,1826,416,25,69,73.7100,33.5200,0.0132,Off T,Right Foot,From Corner,understat
24184,1827,157,9,21,95.3400,42.8400,0.3044,Off T,Right Foot,Open Play,understat
24185,1827,157,9,51,90.7200,49.0300,0.0351,Blocked,Right Foot,Open Play,understat
24186,1827,153,9,63,79.8000,40.8000,0.0115,Off T,Right Foot,Open Play,understat
24187,1827,154,9,69,97.0200,36.0400,0.4312,Off T,Right Foot,Set Piece,understat
24188,1827,150,9,83,77.4900,37.4000,0.0173,Saved,Right Foot,Open Play,understat
24189,1827,510,2,12,88.6200,32.9100,0.2455,Saved,Left Foot,Open Play,understat
24190,1827,508,2,20,84.6300,34.4800,0.0457,Off T,Left Foot,Open Play,understat
24191,1827,501,2,27,78.6500,46.0400,0.0164,Saved,Right Foot,Open Play,understat
24192,1827,510,2,36,81.6900,24.3400,0.0212,Off T,Left Foot,Open Play,understat
24193,1827,510,2,50,61.2100,15.1600,0.0108,Saved,Left Foot,Open Play,understat
24194,1827,515,2,53,85.7800,31.7600,0.3272,Goal,Right Foot,Open Play,understat
24195,1827,508,2,54,64.5800,62.9700,0.0083,Off T,Left Foot,Open Play,understat
24196,1827,515,2,55,95.9700,36.1800,0.3550,Goal,Head,Open Play,understat
24197,1827,515,2,65,94.8200,31.2800,0.4902,Post,Right Foot,Open Play,understat
24198,1827,515,2,68,97.3300,27.2700,0.3827,Off T,Right Foot,Open Play,understat
24199,1827,510,2,76,94.5000,23.9400,0.0985,Goal,Right Foot,Open Play,understat
24200,1827,508,2,83,92.5000,30.6700,0.4310,Goal,Right Foot,Open Play,understat
24201,1827,505,2,88,84.9500,25.4300,0.0368,Off T,Right Foot,From Corner,understat
24202,1828,605,5,4,73.6000,42.9800,0.0136,Saved,Right Foot,Open Play,understat
24203,1828,613,5,20,85.6800,37.8800,0.0528,Saved,Right Foot,Open Play,understat
24204,1828,620,5,23,79.8000,24.3400,0.0234,Saved,Left Foot,Open Play,understat
24205,1828,610,5,28,93.6600,41.2800,0.0978,Blocked,Right Foot,Open Play,understat
24206,1828,620,5,37,83.5800,31.1400,0.0414,Off T,Left Foot,Open Play,understat
24207,1828,620,5,42,85.3700,43.3200,0.0370,Saved,Left Foot,Open Play,understat
24208,1828,610,5,46,89.5700,47.5300,0.0383,Off T,Right Foot,Open Play,understat
24209,1828,620,5,48,76.5500,31.7600,0.0239,Blocked,Left Foot,Open Play,understat
24210,1828,606,5,51,80.0100,32.9100,0.0257,Off T,Right Foot,Open Play,understat
24211,1828,613,5,52,80.0100,33.9300,0.0276,Off T,Right Foot,Open Play,understat
24212,1828,612,5,63,95.7600,34.8200,0.1060,Off T,Head,Open Play,understat
24213,1828,620,5,70,93.5500,22.9200,0.0516,Blocked,Left Foot,Open Play,understat
24214,1828,610,5,87,96.8100,44.3400,0.0410,Blocked,Right Foot,Open Play,understat
24215,1828,595,5,87,95.3400,51.0000,0.0181,Off T,Left Foot,Open Play,understat
24216,1828,610,5,95,92.0800,45.3600,0.0375,Saved,Right Foot,Open Play,understat
24217,1829,462,16,8,97.2300,31.9600,0.4495,Off T,Head,Open Play,understat
24218,1829,471,16,11,84.8400,32.7800,0.0408,Blocked,Left Foot,Set Piece,understat
24219,1829,449,16,11,96.6000,28.7000,0.0980,Saved,Head,Set Piece,understat
24220,1829,462,16,36,91.9800,37.1300,0.0175,Off T,Head,Open Play,understat
24221,1829,471,16,44,96.2800,38.5600,0.3122,Saved,Left Foot,Open Play,understat
24222,1829,462,16,59,97.7500,36.6500,0.3798,Post,Head,Set Piece,understat
24223,1829,473,16,72,91.8800,33.5200,0.0207,Blocked,Head,Open Play,understat
24224,1829,462,16,80,88.6200,32.7100,0.0484,Blocked,Right Foot,Open Play,understat
24225,1829,462,16,89,92.9200,34.0000,0.7433,Goal,Right Foot,Penalty,understat
24226,1829,462,16,96,74.5500,38.9000,0.0111,Off T,Right Foot,Open Play,understat
24227,1829,332,8,35,101.5300,39.1000,0.5183,Goal,Left Foot,From Corner,understat
24228,1830,204,1,27,80.0100,25.0200,0.0320,Off T,Left Foot,Open Play,understat
24229,1830,207,1,29,96.1800,31.7600,0.1069,Off T,Left Foot,Open Play,understat
24230,1830,207,1,33,95.9700,19.3100,0.0502,Off T,Right Foot,Open Play,understat
24231,1830,175,1,34,95.5500,32.0300,0.0788,Off T,Right Foot,From Corner,understat
24232,1830,189,1,35,95.2300,35.0200,0.3385,Off T,Head,Open Play,understat
24233,1830,207,1,36,103.8500,26.8600,0.1017,Off T,Right Foot,Open Play,understat
24234,1830,207,1,45,85.6800,35.3600,0.1090,Blocked,Right Foot,Open Play,understat
24235,1830,190,1,50,84.3200,49.8400,0.0245,Off T,Right Foot,From Corner,understat
24236,1830,191,1,64,94.2900,28.4200,0.1045,Blocked,Right Foot,Open Play,understat
24237,1830,207,1,68,85.0500,24.0700,0.0534,Saved,Right Foot,Open Play,understat
24238,1830,207,1,76,89.2500,42.1600,0.0759,Blocked,Left Foot,Open Play,understat
24239,1830,198,1,77,81.5800,21.9600,0.0287,Off T,Right Foot,Open Play,understat
24240,1831,106,6,25,75.0800,33.5200,0.0177,Saved,Left Foot,Open Play,understat
24241,1831,115,6,28,85.3700,43.9300,0.0375,Off T,Right Foot,Open Play,understat
24242,1831,100,6,41,94.4000,17.9500,0.0219,Blocked,Right Foot,Open Play,understat
24243,1831,119,6,45,84.2100,46.3100,0.0183,Saved,Left Foot,Open Play,understat
24244,1831,115,6,47,95.7600,36.7200,0.1058,Off T,Head,Open Play,understat
24245,1831,106,6,49,89.5700,25.9800,0.0646,Saved,Left Foot,Open Play,understat
24246,1831,115,6,50,101.0100,40.0500,0.0868,Saved,Head,From Corner,understat
24247,1831,119,6,57,90.2000,21.0100,0.0265,Saved,Left Foot,Set Piece,understat
24248,1831,110,6,60,91.4500,21.4900,0.0540,Saved,Left Foot,Open Play,understat
24249,1831,115,6,61,91.8800,38.3500,0.0981,Off T,Left Foot,Open Play,understat
24250,1831,106,6,63,77.0700,22.7800,0.0120,Saved,Left Foot,Open Play,understat
24251,1831,110,6,76,79.2800,24.0700,0.0617,Off T,Left Foot,Direct Freekick,understat
24252,1831,119,6,78,84.5200,45.2200,0.0229,Off T,Left Foot,From Corner,understat
24253,1831,110,6,92,76.6500,34.4800,0.0188,Off T,Left Foot,Open Play,understat
24254,1831,116,6,94,75.8100,38.7600,0.0094,Blocked,Right Foot,Set Piece,understat
24255,1831,675,4,22,96.2800,36.0400,0.1062,Goal,Head,From Corner,understat
24256,1831,689,4,33,89.1500,31.0100,0.1187,Goal,Left Foot,Open Play,understat
24257,1831,675,4,37,83.5800,44.9500,0.0306,Blocked,Right Foot,Open Play,understat
24258,1831,47,4,43,88.5200,31.4800,0.0384,Saved,Right Foot,From Corner,understat
24259,1831,689,4,64,95.7600,31.6900,0.4806,Off T,Left Foot,Open Play,understat
24260,1831,670,4,69,86.8300,40.5300,0.0190,Off T,Left Foot,Set Piece,understat
24261,1831,681,4,73,79.1700,49.3700,0.0468,Off T,Right Foot,Direct Freekick,understat
24262,1831,684,4,79,92.7200,22.5100,0.0773,Saved,Right Foot,Open Play,understat
24263,1831,678,4,81,84.3200,27.8800,0.0594,Blocked,Right Foot,Open Play,understat
24264,1831,689,4,81,90.5100,31.0100,0.0933,Off T,Left Foot,Open Play,understat
24265,1832,239,23,1,95.0200,34.4800,0.3572,Saved,Left Foot,Open Play,understat
24266,1832,228,23,1,94.7100,37.2600,0.1244,Blocked,Right Foot,Open Play,understat
24267,1832,239,23,35,91.0300,34.8200,0.0720,Off T,Left Foot,Set Piece,understat
24268,1832,756,7,15,90.2000,47.6700,0.1149,Blocked,Right Foot,Open Play,understat
24269,1832,736,7,47,99.9600,28.1500,0.0459,Off T,Head,From Corner,understat
24270,1832,753,7,50,82.0000,36.5800,0.0170,Blocked,Right Foot,From Corner,understat
24271,1832,753,7,50,79.1700,40.0500,0.0319,Off T,Right Foot,From Corner,understat
24272,1832,753,7,47,89.4600,17.9500,0.0300,Off T,Left Foot,Open Play,understat
24273,1832,735,7,50,93.5500,31.4800,0.0178,Off T,Head,From Corner,understat
24274,1832,766,7,52,96.2800,29.3800,0.0473,Off T,Head,Open Play,understat
24275,1832,756,7,81,88.2000,46.0400,0.0184,Post,Right Foot,From Corner,understat
24276,1832,735,7,88,75.5000,33.8000,0.0127,Blocked,Right Foot,Open Play,understat
24277,1832,737,7,89,93.5500,37.7400,0.0618,Saved,Head,From Corner,understat
24278,1832,751,7,93,81.8000,32.5000,0.0319,Off T,Left Foot,Open Play,understat
24279,1833,227,23,15,76.2300,28.0800,0.0196,Blocked,Right Foot,Open Play,understat
