canonical_id,canonical_name,nationality,birth_date,position,id_sofascore,id_understat,id_transfermarkt,id_statsbomb,id_whoscored,created_at
527,Pablo Ramón,España,2001-06-30,Defensa central,,,629511,,413758.0,2026-04-21 23:45:44.771660
764,Endika Buján,España,2003-01-16,Extremo derecho,,,1120228,,505904.0,2026-04-21 23:45:44.771660
752,Alejandro Rego,España,2003-06-11,Mediocentro,,,834491,,560362.0,2026-04-21 23:45:44.771660
69,Ibrahim Alani,Nigeria,2006-07-29,Mediocentro,2150615.0,13629.0,1367276,,560689.0,2026-04-21 23:45:44.771660
413,Antal Yaakobishvili,Hungría,2004-07-12,Defensa central,,,923915,,508314.0,2026-04-21 23:45:44.771660
589,Marc Vidal,España,2000-02-14,Portero,,,541621,,448040.0,2026-04-21 23:45:44.771660
376,Albert Sambi Lokonga,Bélgica,1999-10-22,Mediocentro,901892.0,9689.0,381967,,349102.0,2026-04-21 23:45:44.771660
398,Leandro Antonetti,Puerto Rico,2003-01-13,Delantero centro,1158547.0,13381.0,892926,,448280.0,2026-04-21 23:45:44.771660
397,Mateo Mejía,Colombia,2003-03-31,Delantero centro,,,682588,,494122.0,2026-04-21 23:45:44.771660
7,Scott McKenna,Escocia,1996-11-12,Defensa central,358108.0,10757.0,255906,,364624.0,2026-04-21 23:45:44.771660
337,Lucas Núñez,España,2006-03-18,Mediocentro,,,1200328,,560766.0,2026-04-21 23:45:44.771660
165,Gonzalo García,España,2004-03-24,Delantero centro,1402716.0,12035.0,935230,,498798.0,2026-04-21 23:45:44.771660
149,Chema Andrés,España,2005-04-25,Pivote,,,948279,,539663.0,2026-04-21 23:45:44.771660
127,Fran González,España,2005-06-24,Portero,,,1055220,,482830.0,2026-04-21 23:45:44.771660
145,David Jiménez,España,2004-03-14,Lateral derecho,,,935281,,540352.0,2026-04-21 23:45:44.771660
138,Mario Rivas,España,2007-03-16,Defensa central,,,1176520,,552207.0,2026-04-21 23:45:44.771660
171,Manu González,España,2007-04-18,Portero,,,1225038,,537981.0,2026-04-21 23:45:44.771660
473,Christantus Uche,Nigeria,2003-05-19,Delantero centro,1884145.0,12726.0,1124005,,531674.0,2026-04-21 23:45:44.771660
454,Luca Lohr,España,2002-08-19,Defensa central,,,973690,,550146.0,2026-04-21 23:45:44.771660
760,Iker Varela,España,2003-03-01,Extremo izquierdo,,,834492,,560363.0,2026-04-21 23:45:44.771660
489,Sergi Domínguez,España,2005-04-01,Defensa central,1153335.0,,741258,,534792.0,2026-04-21 23:45:44.771660
81,Xavi Moreno,España,2004-11-05,Extremo derecho,,,709971,,561413.0,2026-04-21 23:45:44.771660
14,Diego Martín,España,2003-08-13,Lateral izquierdo,2064599.0,,1134878,,554951.0,2026-04-21 23:45:44.771660
27,Sergio Viera,España,2005-05-08,Mediocentro ofensivo,,13366.0,1338984,,545115.0,2026-04-21 23:45:44.771660
634,Iker Bachiller,España,2002-09-14,Lateral izquierdo,,,618805,,447859.0,2026-04-21 23:45:44.771660
645,Hugo Solozábal,España,2003-02-07,Mediocentro,,,945767,,462919.0,2026-04-21 23:45:44.771660
192,Mateo Flores,España,2004-04-07,Mediocentro,1893864.0,,1061283,,534332.0,2026-04-21 23:45:44.771660
36,Arturo Rodríguez,España,2006-08-05,Extremo derecho,,,1365799,,561794.0,2026-04-21 23:45:44.771660
24,Aboubacar Bassinga,Costa de Marfil,2005-07-13,Mediocentro,,,1210422,,514235.0,2026-04-21 23:45:44.771660
31,Sergio Ruiz,España,2006-04-12,Extremo izquierdo,,11830.0,1179293,,552450.0,2026-04-21 23:45:44.771660
575,Lander Pinillos,España,2003-10-06,Mediocentro ofensivo,,,895591,,561841.0,2026-04-21 23:45:44.771660
664,Rafa Fernández,España,2004-05-02,Portero,,,929864,,561840.0,2026-04-21 23:45:44.771660
298,Dani Requena,España,2004-02-12,Mediocentro,,,945709,,496149.0,2026-04-21 23:45:44.771660
382,Alberto Collado,España,2005-04-16,Mediocentro,,,935342,,511715.0,2026-04-21 23:45:44.771660
1382,Aleix Febas,España,1996-02-02,Mediocentro,286167.0,,217144,,381643.0,2026-04-21 23:45:44.771660
696,Alejandro Iturbe,España,2003-09-02,Portero,,,618801,,427475.0,2026-04-21 23:45:44.771660
122,Orri Óskarsson,Islandia,2004-08-29,Delantero centro,,13048.0,660438,,428066.0,2026-04-21 23:45:44.771660
95,Luken Beitia,España,2004-06-30,Defensa central,,,964190,,546570.0,2026-04-21 23:45:44.771660
1635,Oriol Rey,España,1998-02-25,Pivote,,,293388,,362623.0,2026-04-21 23:45:44.771660
1345,Pablo Martínez,España,1998-02-22,Mediocentro,927066.0,8183.0,568835,,388808.0,2026-04-21 23:45:44.771660
1199,Carlos Álvarez,España,2003-08-06,Mediocentro ofensivo,1010656.0,,668179,,406937.0,2026-04-21 23:45:44.771660
142,Trent Alexander-Arnold,Inglaterra,1998-10-07,Lateral derecho,,,314353,,318871.0,2026-04-21 23:45:44.771660
129,Dean Huijsen,España,2005-04-14,Defensa central,,,890290,,468852.0,2026-04-21 23:45:44.771660
173,Diego Llorente,España,1993-08-16,Defensa central,305278.0,2163.0,246291,,123232.0,2026-04-21 23:45:44.771660
399,Pau López,España,1994-12-13,Portero,,,286415,,145427.0,2026-04-21 23:45:44.771660
520,Pol Tristán,España,2002-03-18,Portero,,,605528,,508466.0,2026-04-21 23:45:44.771660
1075,Javier Boñar,España,2005-06-03,Lateral derecho,,,741253,,504671.0,2026-04-21 23:45:44.771660
500,Marc Bernal,España,2007-05-26,Pivote,1526618.0,12820.0,1018920,,534796.0,2026-04-21 23:45:44.771660
1494,Ferran Jutglà,España,1999-02-01,Delantero centro,949962.0,8549.0,599231,,396158.0,2026-04-21 23:45:44.771660
616,Jones El-Abdellaoui,Marruecos,2006-01-12,Extremo derecho,,,960571,,441888.0,2026-04-21 23:45:44.771660
1750,David Costas,España,1995-03-26,Defensa central,,,276111,,135404.0,2026-04-21 23:45:44.771660
394,Akor Adams,Nigeria,2000-01-29,Delantero centro,946381.0,11783.0,607034,,408616.0,2026-04-21 23:45:44.771660
908,Federico Gattoni,Argentina,1999-02-16,Defensa central,,,660735,,379208.0,2026-04-21 23:45:44.771660
1046,Victor Parada,España,2002-04-04,Lateral izquierdo,,,591957,,463966.0,2026-04-21 23:45:44.771660
567,Egoitz Muñoz,España,2004-04-14,Lateral derecho,,,1064391,,512469.0,2026-04-21 23:45:44.771660
430,Joel Roca,España,2005-06-07,Extremo izquierdo,1391616.0,10952.0,895326,,444242.0,2026-04-21 23:45:44.771660
300,Alassane Diatta,Senegal,2005-05-14,Mediocentro,,,1249340,,546651.0,2026-04-21 23:45:44.771660
162,Daniel Yáñez,España,2007-03-28,Extremo derecho,,,962124,,546923.0,2026-04-21 23:45:44.771660
718,Rayane Belaid,España,2005-02-11,Mediocentro ofensivo,,,945500,,511219.0,2026-04-21 23:45:44.771660
1754,Diego Pampín,España,2000-03-15,Lateral izquierdo,,,505493,,345366.0,2026-04-21 23:45:44.771660
